"Year","Project","Trip.No","Trip.Start.Date","Trip.End.Date","Location","Pot.No","Latitude.Decimal.Degrees","Longitude.Decimal.Degrees","Time.Hauled","Buoy.No","Depth.Fathoms","tidbit_id","temp"
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Juneau",98,58.17176667,-134.6814167,2006-06-12 08:54:00,"15",25,"5",5.05
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Juneau",99,58.1829,-134.6443,2006-06-12 09:14:00,"18",31,"8",4.99
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Juneau",100,58.19461667,-134.6169833,2006-06-12 09:28:00,"10",34,"7",5.04294117647059
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Juneau",102,58.20573333,-134.59135,2006-06-12 09:55:00,"26",32,"11",5.05235294117647
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Juneau",103,58.2091,-134.59785,2006-06-12 10:04:00,"17",32,"12",5.01
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Juneau",104,58.21791667,-134.61225,2006-06-12 10:15:00,"9",31,"14",4.96470588235294
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Juneau",106,58.21241667,-134.4944833,2006-06-12 10:56:00,"1",24,"16",5.09588235294118
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Juneau",107,58.20626667,-134.4849667,2006-06-12 11:10:00,"25",37,"6",5.09647058823529
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Juneau",108,58.22013333,-134.4338,2006-06-12 11:27:00,"24",28,"18",5.02294117647059
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Juneau",109,58.21548333,-134.4350667,2006-06-12 11:43:00,"19",32,"13",5.02
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Juneau",110,58.19223333,-134.4719667,2006-06-12 12:53:00,"3",18,"19",5.55263157894737
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Juneau",111,58.18526667,-134.4994667,2006-06-12 13:04:00,"4",21,"20",5.38
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Juneau",112,58.18645,-134.5008167,2006-06-12 13:13:00,"2",22,"21",5.36842105263158
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Juneau",113,58.18828333,-134.5055833,2006-06-12 13:22:00,"23",23,"22",5.28526315789474
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Juneau",114,58.1903,-134.5148167,2006-06-12 13:32:00,"13",24,"24",5.30052631578947
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Juneau",115,58.19186667,-134.53415,2006-06-12 13:43:00,"5",21,"25",5.44789473684211
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Juneau",116,58.19595,-134.4258333,2006-06-13 07:37:00,"5",32,"25",5.18
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Juneau",117,58.2024,-134.43985,2006-06-13 07:49:00,"13",42,"24",5.182
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Juneau",118,58.2058,-134.4340833,2006-06-13 07:59:00,"23",44,"22",5.21
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Juneau",119,58.20611667,-134.4288667,2006-06-13 08:11:00,"2",44,"21",5.21
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Juneau",120,58.20366667,-134.4053,2006-06-13 08:25:00,"4",43,"20",5.270625
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Juneau",121,58.17166667,-134.3798833,2006-06-13 08:44:00,"3",27,"19",5.33
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Juneau",122,58.1705,-134.3697,2006-06-13 09:02:00,"19",27,"13",5.33
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Juneau",123,58.16336667,-134.3545,2006-06-13 09:13:00,"24",27,"18",5.28588235294118
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Juneau",124,58.16155,-134.35385,2006-06-13 09:27:00,"25",26,"6",5.4175
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Juneau",125,58.15146667,-134.3376167,2006-06-13 09:46:00,"1",15,"16",5.81411764705882
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Juneau",126,58.15003333,-134.32905,2006-06-13 09:55:00,"6",15,"28",5.89058823529412
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Juneau",127,58.15568333,-134.3040333,2006-06-13 10:06:00,"9",27,"14",5.33117647058824
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Juneau",128,58.16303333,-134.3175,2006-06-13 10:19:00,"17",25,"12",5.42294117647059
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Juneau",129,58.1785,-134.3280833,2006-06-13 10:33:00,"26",42,"11",5.32111111111111
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Juneau",131,58.1741,-134.3099333,2006-06-13 10:57:00,"10",36,"7",5.24941176470588
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Juneau",132,58.18451667,-134.3023,2006-06-13 11:08:00,"18",44,"8",5.25647058823529
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Juneau",133,58.18095,-134.2869667,2006-06-13 11:16:00,"15",51,"5",5.37
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Lynn Sisters",1,58.60556667,-135.1865667,2006-06-06 07:55:00,"12",24,"1",5.259375
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Lynn Sisters",2,58.6028,-135.1678,2006-06-06 08:13:00,"22",24,"2",5.06647058823529
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Lynn Sisters",3,58.60066667,-135.1646,2006-06-06 08:42:00,"15",21,"3",5.3875
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Lynn Sisters",5,58.60051667,-135.1726833,2006-06-06 09:13:00,"21",33,"5",5.010625
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Lynn Sisters",6,58.59771667,-135.1725667,2006-06-06 09:21:00,"18",41,"8",4.841875
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Lynn Sisters",7,58.59555,-135.1752667,2006-06-06 09:28:00,"10",46,"7",4.73705882352941
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Lynn Sisters",8,58.59163333,-135.1766833,2006-06-06 09:40:00,"8",49,"9",4.77235294117647
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Lynn Sisters",10,58.58953333,-135.1655833,2006-06-06 10:16:00,"11",34,"11",4.93058823529412
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Lynn Sisters",11,58.58186667,-135.1562,2006-06-06 10:26:00,"26",45,"12",4.80294117647059
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Lynn Sisters",12,58.5765,-135.14845,2006-06-06 10:40:00,"17",35,"14",4.89055555555556
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Lynn Sisters",13,58.57338333,-135.1332167,2006-06-06 10:51:00,"9",48,"15",4.68611111111111
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Lynn Sisters",14,58.56928333,-135.1496167,2006-06-06 11:03:00,"6",62,"16",4.46777777777778
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Lynn Sisters",16,58.55775,-135.1470333,2006-06-06 11:31:00,"24",30,"18",4.92777777777778
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Lynn Sisters",17,58.54845,-135.1518833,2006-06-06 11:40:00,"19",12,"13",5.88055555555556
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Lynn Sisters",18,58.54391667,-135.1427333,2006-06-06 11:47:00,"3",33,"19",5.02
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Lynn Sisters",19,58.53546667,-135.1448833,2006-06-06 11:58:00,"4",18,"20",5.36
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Lynn Sisters",20,58.53936667,-135.1174,2006-06-06 12:12:00,"2",110,"23",5.25666666666667
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Lynn Sisters",21,58.50951667,-135.1095,2006-06-06 12:31:00,"13",46,"22",4.92777777777778
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Lynn Sisters",22,58.50146667,-135.1041333,2006-06-06 12:40:00,"23",91,"24",5.12333333333333
2006,"Red King Crab Survey",1,"6/5/2006 0:00","6/13/2006 0:00","Lynn Sisters",23,58.49385,-135.1138,2006-06-06 12:56:00,"5",27,"25",5.23444444444444
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Gambier Bay",1,57.47268333,-133.9588,2006-07-15 07:24:00,"13",72,"5",5.67
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Gambier Bay",2,57.46653333,-133.9603833,2006-07-15 07:33:00,"23",64,"6",5.84
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Gambier Bay",3,57.46841667,-133.9652667,2006-07-15 07:48:00,"5",78,"7",5.72
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Gambier Bay",4,57.47105,-133.9732667,2006-07-15 07:56:00,"26",103,"8",5.76
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Gambier Bay",5,57.47053333,-133.9866667,2006-07-15 08:18:00,"17",84,"9",5.77
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Gambier Bay",6,57.47458333,-134.0013667,2006-07-15 08:29:00,"19",68,"11",5.72
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Gambier Bay",7,57.47516667,-134.0176333,2006-07-15 08:40:00,"2",43,"12",5.78
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Gambier Bay",8,57.48478333,-134.0317833,2006-07-15 08:54:00,"1",28,"29",5.96125
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Gambier Bay",9,57.48441667,-134.0514667,2006-07-15 09:03:00,"4",22,"13",6.305625
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Gambier Bay",10,57.47066667,-134.0770167,2006-07-15 09:16:00,"22",16,"14",6.74
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Gambier Bay",11,57.46753333,-134.05715,2006-07-15 09:28:00,"16",23,"15",6.27375
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Gambier Bay",12,57.47081667,-134.0266833,2006-07-15 09:43:00,"12",35,"16",5.71
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Gambier Bay",13,57.4676,-133.9942,2006-07-15 10:02:00,"21",54,"19",5.77
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Gambier Bay",14,57.46046667,-133.9828833,2006-07-15 10:20:00,"3",42,"20",5.75
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Gambier Bay",15,57.43653333,-133.9618167,2006-07-15 10:37:00,"10",24,"21",6.13125
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Gambier Bay",16,57.43461667,-133.9594167,2006-07-15 10:57:00,"24",24,"22",6.15941176470588
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Gambier Bay",17,57.4424,-133.9381833,2006-07-15 11:09:00,"30",37,"23",5.82470588235294
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Gambier Bay",18,57.45146667,-133.9284167,2006-07-15 11:27:00,"29",45,"24",5.78
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Gambier Bay",19,57.456,-133.9317667,2006-07-15 11:38:00,"11",45,"25",5.74
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Gambier Bay",20,57.46516667,-133.9440333,2006-07-15 11:55:00,"7",56,"28",5.82
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Gambier Bay",21,57.47175,-133.8964667,2006-07-15 12:36:00,"25",72,"4",5.53555555555556
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Gambier Bay",22,57.46105,-133.88055,2006-07-15 12:55:00,"18",73,"3",5.67
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Gambier Bay",23,57.4382,-133.8549,2006-07-15 14:35:00,"15",53,"2",5.544
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",1,57.73346667,-133.6082,2006-07-20 07:48:00,"11",76,"25",5.674375
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",2,57.73765,-133.6186333,2006-07-20 08:01:00,"30",46,"23",5.52
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",3,57.73716667,-133.6254667,2006-07-20 08:08:00,"21",74,"24",5.62
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",4,57.74561667,-133.6236,2006-07-20 08:19:00,"9",38,"22",5.4825
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",5,57.74705,-133.6254667,2006-07-20 08:25:00,"16",42,"21",5.48
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",6,57.74536667,-133.6187167,2006-07-20 08:37:00,"19",28,"20",5.49625
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",7,57.74281667,-133.6064333,2006-07-20 08:46:00,"29",27,"19",5.575
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",8,57.74518333,-133.5963,2006-07-20 08:55:00,"5",21,"16",5.585625
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",9,57.74631667,-133.5944333,2006-07-20 09:03:00,"24",22,"15",5.78875
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",10,57.74738333,-133.5839833,2006-07-20 09:13:00,"10",33,"14",5.576875
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",11,57.75025,-133.5927333,2006-07-20 09:28:00,"3",20,"13",5.76764705882353
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",12,57.75266667,-133.5856833,2006-07-20 09:34:00,"6",19,"29",5.656875
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",13,57.76063333,-133.5895333,2006-07-20 09:40:00,"12",15,"12",5.94117647058824
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",14,57.76273333,-133.5932833,2006-07-20 09:48:00,"4",20,"11",5.82941176470588
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",15,57.7655,-133.5947167,2006-07-20 09:55:00,"1",12,"9",6.12294117647059
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",16,57.76868333,-133.60345,2006-07-20 10:03:00,"23",22,"6",5.85352941176471
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",17,57.76835,-133.6037167,2006-07-20 10:09:00,"2",24,"5",5.750625
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",18,57.76751667,-133.6055167,2006-07-20 10:16:00,"7",27,"28",5.776875
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",19,57.76585,-133.6023667,2006-07-20 10:28:00,"25",22,"4",5.74375
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",20,57.76473333,-133.60365,2006-07-20 10:34:00,"15",29,"3",5.74235294117647
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",21,57.76513333,-133.6075667,2006-07-20 10:46:00,"13",32,"2",5.55705882352941
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",23,57.76493333,-133.6091167,2006-07-20 11:04:00,"26",33,"8",5.63705882352941
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",24,57.7614,-133.6078833,2006-07-20 11:12:00,"17",34,"7",5.56
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",25,57.71641667,-133.58995,2006-07-21 07:52:00,"17",18,"7",5.75352941176471
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",26,57.71985,-133.5975833,2006-07-21 08:03:00,"26",48,"8",5.60058823529412
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",28,57.7273,-133.5936667,2006-07-21 08:25:00,"13",35,"2",5.52
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",29,57.72808333,-133.5947167,2006-07-21 08:33:00,"15",41,"3",5.52882352941176
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",30,57.72978333,-133.6058,2006-07-21 08:45:00,"25",72,"4",5.66
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",31,57.73123333,-133.6020667,2006-07-21 08:52:00,"7",71,"28",5.66
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",32,57.73165,-133.6034167,2006-07-21 09:03:00,"2",73,"5",5.66117647058824
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",33,57.7283,-133.6094833,2006-07-21 09:20:00,"23",79,"6",5.67823529411765
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",35,57.71621667,-133.6261167,2006-07-21 09:37:00,"4",48,"11",5.56
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",36,57.72161667,-133.6365667,2006-07-21 09:58:00,"12",72,"12",5.62
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",37,57.72325,-133.6290833,2006-07-21 09:47:00,"6",58,"29",5.48444444444444
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",38,57.72445,-133.6315167,2006-07-21 10:10:00,"3",66,"13",5.64
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",39,57.72858333,-133.6296,2006-07-21 10:20:00,"10",71,"14",5.64333333333333
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",40,57.73858333,-133.6405167,2006-07-21 10:33:00,"24",108,"15",5.67
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",41,57.74345,-133.6399667,2006-07-21 10:43:00,"5",76,"16",5.54
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",42,57.74315,-133.6436167,2006-07-21 10:52:00,"29",84,"19",5.64
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",43,57.73946667,-133.6449833,2006-07-21 11:01:00,"19",110,"20",5.59
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",44,57.73805,-133.6503667,2006-07-21 11:13:00,"16",90,"21",5.65333333333333
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",45,57.73263333,-133.6625333,2006-07-21 11:22:00,"9",120,"22",5.62666666666667
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",46,57.7513,-133.6763333,2006-07-21 11:43:00,"18",111,"24",5.62
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",47,57.75766667,-133.6635833,2006-07-21 11:55:00,"30",42,"23",5.52473684210526
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",48,57.75381667,-133.6478167,2006-07-21 12:04:00,"11",47,"25",5.56333333333333
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",51,57.76111667,-133.6537,2006-07-22 07:33:00,"11",40,"25",5.59
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",52,57.75923333,-133.6656167,2006-07-22 07:48:00,"30",45,"23",5.55
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",53,57.76216667,-133.6660667,2006-07-22 07:55:00,"18",50,"24",5.6
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",54,57.76371667,-133.6656167,2006-07-22 08:03:00,"16",55,"22",5.63
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",55,57.76168333,-133.6700833,2006-07-22 08:16:00,"9",60,"21",5.65
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",56,57.75688333,-133.6985333,2006-07-22 08:29:00,"19",106,"20",5.59
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",57,57.76923333,-133.6986833,2006-07-22 08:44:00,"7",135,"19",5.64
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",58,57.77098333,-133.6676,2006-07-22 09:01:00,"29",67,"16",5.61
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",59,57.77665,-133.6821667,2006-07-22 09:12:00,"25",99,"15",5.67
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",60,57.78138333,-133.6798833,2006-07-22 09:22:00,"5",86,"14",5.66
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",61,57.78583333,-133.6796833,2006-07-22 09:31:00,"3",49,"13",5.61176470588235
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",62,57.7869,-133.6829833,2006-07-22 09:43:00,"24",42,"12",5.53176470588235
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",63,57.78935,-133.6879333,2006-07-22 09:57:00,"10",34,"29",5.46823529411765
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",64,57.78746667,-133.6911,2006-07-22 10:07:00,"4",34,"11",5.56941176470588
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",65,57.78415,-133.6902167,2006-07-22 10:18:00,"12",64,"9",5.76058823529412
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Holkham Bay",66,57.78211667,-133.69325,2006-07-22 10:25:00,"6",117,"6",5.69
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Pybus Bay",2,57.35188333,-134.1317,2006-07-13 08:13:00,"15",33,"2",6.14
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Pybus Bay",3,57.34681667,-134.1274667,2006-07-13 08:23:00,"18",33,"3",6.13
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Pybus Bay",4,57.34458333,-134.1422667,2006-07-13 08:33:00,"25",32,"4",6.129375
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Pybus Bay",5,57.34073333,-134.1386833,2006-07-13 08:40:00,"13",33,"5",6.14
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Pybus Bay",6,57.3387,-134.1312333,2006-07-13 08:46:00,"23",34,"6",6.15
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Pybus Bay",7,57.336,-134.1349333,2006-07-13 08:56:00,"5",34,"7",6.18
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Pybus Bay",8,57.33591667,-134.13805,2006-07-13 09:08:00,"26",34,"8",6.11705882352941
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Pybus Bay",9,57.33461667,-134.1380167,2006-07-13 09:21:00,"17",33,"9",6.24
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Pybus Bay",10,57.33366667,-134.1367667,2006-07-13 09:35:00,"19",34,"11",6.19
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Pybus Bay",11,57.33456667,-134.1272833,2006-07-13 09:49:00,"2",36,"12",6.09
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Pybus Bay",12,57.33343333,-134.1197167,2006-07-13 10:12:00,"4",37,"13",6.11
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Pybus Bay",13,57.32945,-134.1195,2006-07-13 10:20:00,"22",39,"14",6.13
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Pybus Bay",14,57.32868333,-134.1168333,2006-07-13 10:36:00,"16",28,"15",6.29
2006,"Red King Crab Survey",2,"7/11/2006 0:00","7/22/2006 0:00","Pybus Bay",15,57.32453333,-134.1190667,2006-07-13 10:43:00,"12",42,"16",6.02
