"Species","Sex","Carapace_Width","Chela_Height","Shell_Condition","PCR_Result","Year","Latitude","Longitude","Depth","Bottom_Temp","Julian_Day","Location"
"Chionoecetes opilio",1,68.7,15.8,2,0,2017,58.33417,-171.62364,96,2.9,191,"PI"
"Chionoecetes opilio",1,72.2,16,2,0,2017,58.33417,-171.62364,96,2.9,191,"PI"
"Chionoecetes opilio",1,62.2,11.9,3,0,2017,58.33417,-171.62364,96,2.9,191,"PI"
"Chionoecetes opilio",1,100.8,22.2,3,0,2017,58.33417,-171.62364,96,2.9,191,"PI"
"Chionoecetes opilio",1,80.2,18.4,2,0,2017,58.33417,-171.62364,96,2.9,191,"PI"
"Chionoecetes opilio",1,101.1,24.1,3,0,2017,58.33417,-171.62364,96,2.9,191,"PI"
"Chionoecetes opilio",1,81.7,18.9,3,0,2017,58.33417,-171.62364,96,2.9,191,"PI"
"Chionoecetes opilio",1,87.1,22.3,2,0,2017,58.33417,-171.62364,96,2.9,191,"PI"
"Chionoecetes opilio",1,99.3,23,2,0,2017,58.33417,-171.62364,96,2.9,191,"PI"
"Chionoecetes opilio",1,70.8,16.7,2,0,2017,58.33417,-171.62364,96,2.9,191,"PI"
"Chionoecetes opilio",1,64,14.9,2,0,2017,58.33417,-171.62364,96,2.9,191,"PI"
"Chionoecetes opilio",1,85.9,21.4,2,0,2017,58.33417,-171.62364,96,2.9,191,"PI"
"Chionoecetes opilio",1,76.5,17.3,2,0,2017,58.33417,-171.62364,96,2.9,191,"PI"
"Chionoecetes opilio",1,66.3,14.6,2,0,2017,58.33417,-171.62364,96,2.9,191,"PI"
"Chionoecetes opilio",1,85.5,17,2,0,2017,58.33417,-171.62364,96,2.9,191,"PI"
"Chionoecetes opilio",1,69,15,2,0,2017,58.33417,-171.62364,96,2.9,191,"PI"
"Chionoecetes opilio",1,85.6,19.8,2,0,2017,58.33417,-171.62364,96,2.9,191,"PI"
"Chionoecetes opilio",1,58.2,13.3,2,0,2017,58.33417,-171.62364,96,2.9,191,"PI"
"Chionoecetes opilio",1,86.3,19.8,2,0,2017,58.33417,-171.62364,96,2.9,191,"PI"
"Chionoecetes opilio",1,63.7,14.8,2,0,2017,58.33417,-171.62364,96,2.9,191,"PI"
"Chionoecetes opilio",1,83.2,17.7,2,0,2017,58.33417,-171.62364,96,2.9,191,"PI"
"Chionoecetes opilio",1,73.5,15.6,2,0,2017,58.33417,-171.62364,96,2.9,191,"PI"
"Chionoecetes opilio",1,72.5,16.7,2,0,2017,58.33417,-171.62364,96,2.9,191,"PI"
"Chionoecetes opilio",1,59,12.5,2,0,2017,58.33417,-171.62364,96,2.9,191,"PI"
"Chionoecetes opilio",1,85.2,19.2,2,0,2017,58.33417,-171.62364,96,2.9,191,"PI"
"Chionoecetes bairdi",1,56.9,7.3,2,0,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes bairdi",1,93.4,16.1,3,0,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes bairdi",1,88.8,15.6,3,0,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes bairdi",1,28.6,3.6,2,0,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes bairdi",1,23.6,2.7,2,1,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes bairdi",1,21.4,3.5,2,1,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes bairdi",1,26.4,3.4,2,1,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes bairdi",1,24,2.8,2,1,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes bairdi",1,22.8,3,2,1,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes bairdi",1,87.9,14.9,2,0,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",1,61.7,8.8,2,1,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",1,70.1,9.9,2,0,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",1,99.2,18.7,3,0,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",1,89.6,16.3,3,0,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",1,94.4,19.7,3,0,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",1,98.8,9.4,3,0,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",1,67.4,8.3,2,0,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",1,67.2,10,3,1,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",1,64.6,8.4,2,0,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",1,55.3,7,2,0,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",1,52.9,6.1,2,0,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",1,57.9,7.2,2,1,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",1,64.1,8.3,2,0,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",1,52.6,6.5,2,0,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",1,69.4,9.9,2,0,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",1,77.9,10.2,2,0,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",1,72.3,18.3,2,0,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",1,57.5,6.9,2,0,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",1,82.1,13.8,2,0,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",1,61.4,7.9,2,0,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",1,59.4,6.3,2,0,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",1,48.7,5.9,2,1,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",1,53.1,5.7,2,0,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",1,41.3,4.3,2,1,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",1,51.2,6.4,2,1,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",1,52.5,5.9,2,1,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",1,54.8,6.6,2,1,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes opilio",1,79,18.5,2,0,2017,58.00084,-171.57559,98,2.9,189,"PI"
"Chionoecetes opilio",1,87,17.1,3,0,2017,58.00084,-171.57559,98,2.9,189,"PI"
"Chionoecetes opilio",1,73.7,15.7,2,0,2017,58.00084,-171.57559,98,2.9,189,"PI"
"Chionoecetes opilio",1,59.9,7.3,2,0,2017,58.00084,-171.57559,98,2.9,189,"PI"
"Chionoecetes opilio",1,62.5,12.9,2,0,2017,58.00084,-171.57559,98,2.9,189,"PI"
"Chionoecetes opilio",1,49.1,6.1,2,0,2017,58.00084,-171.57559,98,2.9,189,"PI"
"Chionoecetes opilio",1,60.1,13.2,2,0,2017,58.00084,-171.57559,98,2.9,189,"PI"
"Chionoecetes opilio",1,74.4,15.8,3,0,2017,58.00084,-171.57559,98,2.9,189,"PI"
"Chionoecetes opilio",1,80.5,18.3,3,0,2017,58.00084,-171.57559,98,2.9,189,"PI"
"Chionoecetes opilio",1,72.5,15.4,3,0,2017,58.00084,-171.57559,98,2.9,189,"PI"
"Chionoecetes opilio",1,84.5,20,3,0,2017,58.00084,-171.57559,98,2.9,189,"PI"
"Chionoecetes opilio",1,77.5,17.7,3,0,2017,58.00084,-171.57559,98,2.9,189,"PI"
"Chionoecetes opilio",1,85.8,19.7,4,0,2017,58.00084,-171.57559,98,2.9,189,"PI"
"Chionoecetes opilio",1,70,14.9,4,0,2017,58.00084,-171.57559,98,2.9,189,"PI"
"Chionoecetes opilio",1,68.6,14.3,3,0,2017,58.00084,-171.57559,98,2.9,189,"PI"
"Chionoecetes opilio",1,73.4,16.3,3,0,2017,58.00084,-171.57559,98,2.9,189,"PI"
"Chionoecetes opilio",1,71.1,14.6,3,0,2017,58.00084,-171.57559,98,2.9,189,"PI"
"Chionoecetes opilio",1,60.4,11.8,3,0,2017,58.00084,-171.57559,98,2.9,189,"PI"
"Chionoecetes opilio",1,86.2,18.5,3,0,2017,58.00084,-171.57559,98,2.9,189,"PI"
"Chionoecetes opilio",1,63.8,13.6,3,0,2017,58.00084,-171.57559,98,2.9,189,"PI"
"Chionoecetes opilio",1,64.6,13.5,3,0,2017,58.00084,-171.57559,98,2.9,189,"PI"
"Chionoecetes opilio",1,69.8,15.3,3,0,2017,58.00084,-171.57559,98,2.9,189,"PI"
"Chionoecetes opilio",1,82.2,19.2,3,0,2017,58.00084,-171.57559,98,2.9,189,"PI"
"Chionoecetes opilio",1,75.4,15,3,0,2017,58.00084,-171.57559,98,2.9,189,"PI"
"Chionoecetes opilio",1,72.7,16.3,3,0,2017,58.00084,-171.57559,98,2.9,189,"PI"
"Chionoecetes opilio",1,86.1,19.9,3,0,2017,58.00084,-171.57559,98,2.9,189,"PI"
"Chionoecetes opilio",1,69.1,14.6,2,0,2017,58.00084,-171.57559,98,2.9,189,"PI"
"Chionoecetes opilio",1,64.1,14.9,2,0,2017,58.00084,-171.57559,98,2.9,189,"PI"
"Chionoecetes opilio",1,55.6,12,2,0,2017,58.00084,-171.57559,98,2.9,189,"PI"
"Chionoecetes opilio",1,72.2,16.5,2,0,2017,58.00084,-171.57559,98,2.9,189,"PI"
"Chionoecetes opilio",1,74.1,11.1,2,1,2017,58.00084,-171.57559,98,2.9,189,"PI"
"Chionoecetes opilio",1,86.6,19.8,3,0,2017,58.00084,-171.57559,98,2.9,189,"PI"
"Chionoecetes opilio",1,60.1,13.2,3,0,2017,58.00084,-171.57559,98,2.9,189,"PI"
"Chionoecetes opilio",1,84.2,18.7,3,0,2017,58.00084,-171.57559,98,2.9,189,"PI"
"Chionoecetes opilio",1,74.8,16.7,3,0,2017,58.00084,-171.57559,98,2.9,189,"PI"
"Chionoecetes opilio",1,86,18,3,0,2017,58.00084,-171.57559,98,2.9,189,"PI"
"Chionoecetes opilio",1,55.9,12.1,3,0,2017,57.66775,-171.5743,100,3.4,189,"PI"
"Chionoecetes opilio",1,67.2,14.7,3,0,2017,57.66775,-171.5743,100,3.4,189,"PI"
"Chionoecetes opilio",1,70.6,15.7,4,0,2017,57.66775,-171.5743,100,3.4,189,"PI"
"Chionoecetes bairdi",1,109.2,22.5,3,0,2017,56.68037,-163.39357,75,0.8,169,"BB"
"Chionoecetes bairdi",1,110.1,23.9,3,0,2017,56.68037,-163.39357,75,0.8,169,"BB"
"Chionoecetes bairdi",1,110.8,21.2,3,0,2017,56.68037,-163.39357,75,0.8,169,"BB"
"Chionoecetes bairdi",1,109.3,22.2,3,0,2017,56.68037,-163.39357,75,0.8,169,"BB"
"Chionoecetes bairdi",1,108.6,20.8,3,0,2017,56.68037,-163.39357,75,0.8,169,"BB"
"Chionoecetes bairdi",1,104.8,20.5,3,0,2017,56.31995,-163.40732,86,1.3,170,"BB"
"Chionoecetes bairdi",1,86.6,16.4,3,0,2017,56.31995,-163.40732,86,1.3,170,"BB"
"Chionoecetes bairdi",1,108.8,23.6,3,0,2017,56.31995,-163.40732,86,1.3,170,"BB"
"Chionoecetes bairdi",1,99.6,20.5,3,0,2017,56.31995,-163.40732,86,1.3,170,"BB"
"Chionoecetes bairdi",1,107.3,24,3,0,2017,56.31995,-163.40732,86,1.3,170,"BB"
"Chionoecetes bairdi",1,80.5,13.5,2,0,2017,56.31995,-163.40732,86,1.3,170,"BB"
"Chionoecetes bairdi",1,88.1,15.1,3,0,2017,56.31995,-163.40732,86,1.3,170,"BB"
"Chionoecetes bairdi",1,110.2,21.1,3,0,2017,56.31995,-163.40732,86,1.3,170,"BB"
"Chionoecetes bairdi",1,106.4,24.1,3,0,2017,56.31995,-163.40732,86,1.3,170,"BB"
"Chionoecetes bairdi",1,101.5,18.3,3,0,2017,56.31995,-163.40732,86,1.3,170,"BB"
"Chionoecetes bairdi",1,88.9,17.6,3,0,2017,56.31995,-163.40732,86,1.3,170,"BB"
"Chionoecetes bairdi",1,104.9,20.3,3,0,2017,56.31995,-163.40732,86,1.3,170,"BB"
"Chionoecetes bairdi",1,101.1,20.8,3,0,2017,56.31995,-163.40732,86,1.3,170,"BB"
"Chionoecetes bairdi",1,113.8,20.9,3,0,2017,56.31995,-163.40732,86,1.3,170,"BB"
"Chionoecetes bairdi",1,102.1,20.5,3,0,2017,56.31995,-163.40732,86,1.3,170,"BB"
"Chionoecetes bairdi",1,107.8,21,3,0,2017,56.31995,-163.40732,86,1.3,170,"BB"
"Chionoecetes bairdi",1,107.4,23.7,3,0,2017,56.00817,-163.41173,87,1.9,170,"BB"
"Chionoecetes bairdi",1,112.4,23.3,3,0,2017,56.00817,-163.41173,87,1.9,170,"BB"
"Chionoecetes bairdi",1,104.2,23,3,0,2017,56.00817,-163.41173,87,1.9,170,"BB"
"Chionoecetes bairdi",1,108.6,24.3,3,0,2017,56.00817,-163.41173,87,1.9,170,"BB"
"Chionoecetes bairdi",1,107.3,22.2,3,0,2017,56.00817,-163.41173,87,1.9,170,"BB"
"Chionoecetes bairdi",1,103.1,19.7,3,0,2017,56.00817,-163.41173,87,1.9,170,"BB"
"Chionoecetes bairdi",1,78.3,14.1,3,0,2017,56.00817,-163.41173,87,1.9,170,"BB"
"Chionoecetes bairdi",1,107.9,18.7,3,0,2017,56.00817,-163.41173,87,1.9,170,"BB"
"Chionoecetes bairdi",1,50.3,6.1,2,0,2017,56.00817,-163.41173,87,1.9,170,"BB"
"Chionoecetes bairdi",1,99.6,21.4,4,0,2017,55.98851,-165.1814,96,2.4,175,"BB"
"Chionoecetes bairdi",1,111.9,25.4,4,0,2017,55.98851,-165.1814,96,2.4,175,"BB"
"Chionoecetes bairdi",1,97.8,19.9,4,0,2017,55.98851,-165.1814,96,2.4,175,"BB"
"Chionoecetes bairdi",1,108.9,19.5,4,0,2017,55.98851,-165.1814,96,2.4,175,"BB"
"Chionoecetes bairdi",1,114.7,26.2,3,0,2017,55.98851,-165.1814,96,2.4,175,"BB"
"Chionoecetes bairdi",1,94.4,16,3,0,2017,55.98851,-165.1814,96,2.4,175,"BB"
"Chionoecetes bairdi",1,111.8,25.5,3,0,2017,55.98851,-165.1814,96,2.4,175,"BB"
"Chionoecetes bairdi",1,110.8,25.1,3,0,2017,55.98851,-165.1814,96,2.4,175,"BB"
"Chionoecetes bairdi",1,110.3,21.8,3,0,2017,55.98851,-165.1814,96,2.4,175,"BB"
"Chionoecetes bairdi",1,104.1,20.3,3,0,2017,55.98851,-165.1814,96,2.4,175,"BB"
"Chionoecetes bairdi",1,81.1,14.8,3,0,2017,56.65143,-165.21025,77,1.3,176,"BB"
"Chionoecetes bairdi",1,90.9,15.7,3,0,2017,56.84154,-169.28896,80,4.1,185,"PI"
"Chionoecetes bairdi",1,85.1,11.4,3,0,2017,56.84154,-169.28896,80,4.1,185,"PI"
"Chionoecetes bairdi",1,94.4,16.2,2,0,2017,56.84154,-169.28896,80,4.1,185,"PI"
"Chionoecetes bairdi",1,91.2,15.2,2,0,2017,56.84154,-169.28896,80,4.1,185,"PI"
"Chionoecetes bairdi",1,89.9,15,2,0,2017,56.84154,-169.28896,80,4.1,185,"PI"
"Chionoecetes bairdi",1,99,22.1,3,1,2017,57.0132,-168.9407,80,2.8,185,"PI"
"Chionoecetes bairdi",1,103.8,21,3,0,2017,57.0132,-168.9407,80,2.8,185,"PI"
"Chionoecetes bairdi",1,105.4,22.9,3,0,2017,57.0132,-168.9407,80,2.8,185,"PI"
"Chionoecetes bairdi",1,100.3,17.3,3,0,2017,57.0132,-168.9407,80,2.8,185,"PI"
"Chionoecetes bairdi",1,78.4,16.4,3,0,2017,57.0132,-168.9407,80,2.8,185,"PI"
"Chionoecetes bairdi",1,82.6,15,3,0,2017,57.0132,-168.9407,80,2.8,185,"PI"
"Chionoecetes bairdi",1,82.4,14.6,3,0,2017,57.0132,-168.9407,80,2.8,185,"PI"
"Chionoecetes bairdi",1,90.5,16.6,3,0,2017,57.0132,-168.9407,80,2.8,185,"PI"
"Chionoecetes bairdi",1,87.4,16.8,3,0,2017,57.0132,-168.9407,80,2.8,185,"PI"
"Chionoecetes bairdi",1,95.9,18.7,3,0,2017,57.0132,-168.9407,80,2.8,185,"PI"
"Chionoecetes bairdi",1,93.3,17.4,3,0,2017,57.0132,-168.9407,80,2.8,185,"PI"
"Chionoecetes bairdi",1,96.4,19.3,3,0,2017,57.0132,-168.9407,80,2.8,185,"PI"
"Chionoecetes bairdi",1,104.8,23.6,3,0,2017,57.0132,-168.9407,80,2.8,185,"PI"
"Chionoecetes bairdi",1,107.7,21.9,3,0,2017,57.0132,-168.9407,80,2.8,185,"PI"
"Chionoecetes bairdi",1,93,18.5,3,0,2017,57.0132,-168.9407,80,2.8,185,"PI"
"Chionoecetes bairdi",1,99.5,18.8,3,0,2017,57.0132,-168.9407,80,2.8,185,"PI"
"Chionoecetes bairdi",1,109.6,21.4,3,0,2017,57.0132,-168.9407,80,2.8,185,"PI"
"Chionoecetes bairdi",1,103.2,21.4,3,0,2017,57.0132,-168.9407,80,2.8,185,"PI"
"Chionoecetes bairdi",1,108.9,24.8,3,0,2017,57.0132,-168.9407,80,2.8,185,"PI"
"Chionoecetes bairdi",1,104.3,21.5,3,0,2017,57.0132,-168.9407,80,2.8,185,"PI"
"Chionoecetes bairdi",1,102.4,18.4,3,0,2017,56.65814,-170.71913,114,4.4,188,"PI"
"Chionoecetes bairdi",1,105,18.6,2,0,2017,56.65814,-170.71913,114,4.4,188,"PI"
"Chionoecetes bairdi",1,91.6,16.7,3,0,2017,56.65814,-170.71913,114,4.4,188,"PI"
"Chionoecetes bairdi",1,93.5,17.3,3,0,2017,56.65814,-170.71913,114,4.4,188,"PI"
"Chionoecetes bairdi",1,87.8,10.9,2,0,2017,56.65814,-170.71913,114,4.4,188,"PI"
"Chionoecetes bairdi",1,62.8,8.1,3,0,2017,56.65814,-170.71913,114,4.4,188,"PI"
"Chionoecetes bairdi",1,41.2,4.8,2,1,2017,56.65814,-170.71913,114,4.4,188,"PI"
"Chionoecetes bairdi",1,42.8,5.4,2,0,2017,56.65814,-170.71913,114,4.4,188,"PI"
"Chionoecetes bairdi",1,30.9,4.1,2,0,2017,56.65814,-170.71913,114,4.4,188,"PI"
"Chionoecetes bairdi",1,29.6,2.7,2,1,2017,56.65814,-170.71913,114,4.4,188,"PI"
"Chionoecetes bairdi",1,28,3.8,2,1,2017,56.65814,-170.71913,114,4.4,188,"PI"
"Chionoecetes bairdi",1,77.6,11.5,2,1,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",1,84.6,13.3,2,1,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",1,75.2,11.3,2,1,2017,56.32335,-170.6617,121,4.5,188,"PI"
"Chionoecetes bairdi",1,24.4,2.8,2,1,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes bairdi",1,24.1,2.9,2,1,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes bairdi",1,23.6,2.8,2,1,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes bairdi",1,25.8,3.3,2,1,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes bairdi",1,24.4,3.2,2,1,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes bairdi",1,21.5,2.6,2,1,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes bairdi",1,23,2.8,2,1,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes bairdi",1,23.3,3,2,1,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes bairdi",1,23.6,2.8,2,1,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes bairdi",1,21.3,2.5,2,1,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes bairdi",1,22.8,3,2,1,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes bairdi",1,22.3,2.8,2,1,2017,56.34149,-169.29269,137,4,198,"PI"
"Chionoecetes opilio",1,64.3,10.4,2,1,2017,59.82553,-172.27258,75,-0.3,203,"SMI"
"Chionoecetes opilio",1,53.3,9.1,2,1,2017,59.82553,-172.27258,75,-0.3,203,"SMI"
"Chionoecetes opilio",1,60.7,13.5,2,0,2017,59.82553,-172.27258,75,-0.3,203,"SMI"
"Chionoecetes opilio",1,58.8,10,2,1,2017,59.82553,-172.27258,75,-0.3,203,"SMI"
"Chionoecetes opilio",1,47.7,8.2,2,0,2017,59.82553,-172.27258,75,-0.3,203,"SMI"
"Chionoecetes opilio",1,63.6,14.6,2,1,2017,59.82553,-172.27258,75,-0.3,203,"SMI"
"Chionoecetes opilio",1,41.1,6.4,2,1,2017,59.82553,-172.27258,75,-0.3,203,"SMI"
"Chionoecetes opilio",1,50.2,7.9,2,1,2017,59.82553,-172.27258,75,-0.3,203,"SMI"
"Chionoecetes opilio",1,55.7,11.1,3,1,2017,59.82553,-172.27258,75,-0.3,203,"SMI"
"Chionoecetes opilio",1,42.7,6.7,2,1,2017,60.00212,-171.94019,66,-0.5,203,"SMI"
"Chionoecetes opilio",1,49.8,8.3,2,1,2017,60.00212,-171.94019,66,-0.5,203,"SMI"
"Chionoecetes opilio",1,42.2,7,2,1,2017,60.00212,-171.94019,66,-0.5,203,"SMI"
"Chionoecetes opilio",1,40,6.5,2,0,2017,60.00212,-171.94019,66,-0.5,203,"SMI"
"Chionoecetes opilio",1,67.3,11.9,2,1,2017,60.31701,-170.67174,62,-0.8,204,"SMI"
"Chionoecetes opilio",1,50.8,10.7,3,1,2017,60.31701,-170.67174,62,-0.8,204,"SMI"
"Chionoecetes opilio",1,45.7,9,2,1,2017,60.31701,-170.67174,62,-0.8,204,"SMI"
"Chionoecetes opilio",1,44.9,7.2,2,0,2017,60.31701,-170.67174,62,-0.8,204,"SMI"
"Chionoecetes opilio",1,73.8,12.4,2,0,2017,60.31701,-170.67174,62,-0.8,204,"SMI"
"Chionoecetes opilio",1,48,8,2,1,2017,60.31701,-170.67174,62,-0.8,204,"SMI"
"Chionoecetes bairdi",1,26.7,3,2,1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,46,5.4,2,1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,25.9,3.6,2,1,2017,59.01284,-175.71821,134,3,207,"SS"
"Chionoecetes bairdi",1,25.3,2.9,2,1,2017,59.01284,-175.71821,134,3,207,"SS"
"Chionoecetes bairdi",1,24.4,2.4,2,1,2017,59.01284,-175.71821,134,3,207,"SS"
"Chionoecetes bairdi",1,33.3,3.7,2,1,2017,59.01284,-175.71821,134,3,207,"SS"
"Chionoecetes bairdi",1,23.8,2.9,2,1,2017,59.01284,-175.71821,134,3,207,"SS"
"Chionoecetes bairdi",1,26.2,3.2,2,0,2017,59.01284,-175.71821,134,3,207,"SS"
"Chionoecetes bairdi",1,21.9,2.4,2,0,2017,59.01284,-175.71821,134,3,207,"SS"
"Chionoecetes bairdi",1,24,2.2,2,1,2017,59.01284,-175.71821,134,3,207,"SS"
"Chionoecetes bairdi",1,34.8,4.2,2,1,2017,59.01284,-175.71821,134,3,207,"SS"
"Chionoecetes bairdi",1,76.2,10,2,0,2017,59.00121,-176.28683,135,3.1,207,"SS"
"Chionoecetes bairdi",1,25.6,3,2,1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,22.5,2.3,2,1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,25.2,3.2,2,1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,23.9,2.7,2,1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,24.2,2.9,2,1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,31,3.9,2,1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,32.3,3.6,2,1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,36.5,4.5,2,1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,25.9,3.1,2,1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,84.2,13.6,2,0,2017,59.01284,-175.71821,134,3,207,"SS"
"Chionoecetes bairdi",1,77.9,10.6,2,0,2017,59.01284,-175.71821,134,3,207,"SS"
"Chionoecetes bairdi",1,78.3,10.3,2,0,2017,59.01284,-175.71821,134,3,207,"SS"
"Chionoecetes opilio",1,58.9,9.8,2,1,2017,61.31912,-175.62826,97,0.8,211,"NS"
"Chionoecetes opilio",1,63.3,11.1,2,0,2017,61.31912,-175.62826,97,0.8,211,"NS"
"Chionoecetes opilio",1,66.7,14.7,2,0,2017,61.31912,-175.62826,97,0.8,211,"NS"
"Chionoecetes opilio",1,47.1,7.5,2,0,2017,61.31912,-175.62826,97,0.8,211,"NS"
"Chionoecetes opilio",1,42.1,6.7,2,0,2017,61.31912,-175.62826,97,0.8,211,"NS"
"Chionoecetes opilio",1,55.1,9,2,1,2017,61.31912,-175.62826,97,0.8,211,"NS"
"Chionoecetes opilio",1,47.2,7.1,2,1,2017,61.31912,-175.62826,97,0.8,211,"NS"
"Chionoecetes opilio",1,55,8.8,2,0,2017,61.31912,-175.62826,97,0.8,211,"NS"
"Chionoecetes opilio",1,48.6,8.4,2,0,2017,61.31912,-175.62826,97,0.8,211,"NS"
"Chionoecetes bairdi",1,33.2,3.6,2,1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,34.6,4,2,1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,33.1,4.2,2,1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,31.8,3.6,2,1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,27.1,3.4,2,1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,24.6,3,2,1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,24.2,3,2,1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,25.9,3,2,1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes opilio",1,64.9,13.5,2,0,2017,60.31701,-170.67174,62,-0.8,204,"SMI"
"Chionoecetes opilio",1,49.1,8.8,2,1,2017,60.31701,-170.67174,62,-0.8,204,"SMI"
"Chionoecetes opilio",1,67,12.2,2,0,2017,60.34369,-171.32116,66,-1,204,"SMI"
"Chionoecetes opilio",1,43.8,7.1,2,0,2017,60.34369,-171.32116,66,-1,204,"SMI"
"Chionoecetes opilio",1,38.9,6.1,2,1,2017,60.34369,-171.32116,66,-1,204,"SMI"
"Chionoecetes opilio",1,44.2,7.4,2,1,2017,60.34369,-171.32116,66,-1,204,"SMI"
"Chionoecetes opilio",1,45.8,7.3,2,0,2017,60.34369,-171.32116,66,-1,204,"SMI"
"Chionoecetes opilio",1,41.9,7.2,2,1,2017,60.34369,-171.32116,66,-1,204,"SMI"
"Chionoecetes opilio",1,46.2,7.4,2,1,2017,60.34369,-171.32116,66,-1,204,"SMI"
