"Species","Sex","Carapace_Width","Shell_Condition","Clutch_Fullness","PCR_Result","Year","Latitude","Longitude","Depth","Bottom_Temp","Julian_Day","Location"
"Chionoecetes opilio",2,44.8,4,"1",0,2017,61.31825,-176.32768,107,1.2,211,"NS"
"Chionoecetes opilio",2,45.6,4,"1",0,2017,61.31825,-176.32768,107,1.2,211,"NS"
"Chionoecetes opilio",2,40.3,4,"1",0,2017,61.31825,-176.32768,107,1.2,211,"NS"
"Chionoecetes opilio",2,54.9,2,"1",0,2017,61.6406,-176.49535,105,0.7,212,"NS"
"Chionoecetes opilio",2,51,3,"1",0,2017,61.6406,-176.49535,105,0.7,212,"NS"
"Chionoecetes opilio",2,59.2,2,"1",1,2017,61.6406,-176.49535,105,0.7,212,"NS"
"Chionoecetes opilio",2,56.2,2,"1",1,2017,61.6406,-176.49535,105,0.7,212,"NS"
"Chionoecetes opilio",2,47.3,2,"1",0,2017,61.6406,-176.49535,105,0.7,212,"NS"
"Chionoecetes opilio",2,51.2,2,"1",0,2017,61.6406,-176.49535,105,0.7,212,"NS"
"Chionoecetes opilio",2,50.1,2,"1",0,2017,61.6406,-176.49535,105,0.7,212,"NS"
"Chionoecetes opilio",2,46.2,2,"1",0,2017,61.6406,-176.49535,105,0.7,212,"NS"
"Chionoecetes opilio",2,57.7,2,"1",1,2017,61.6406,-176.49535,105,0.7,212,"NS"
"Chionoecetes opilio",2,60.5,2,"0",1,2017,61.6406,-176.49535,105,0.7,212,"NS"
"Chionoecetes opilio",2,46.2,2,"0",1,2017,61.6406,-176.49535,105,0.7,212,"NS"
"Chionoecetes opilio",2,54.5,2,"0",1,2017,61.6406,-176.49535,105,0.7,212,"NS"
"Chionoecetes opilio",2,50.2,2,"0",0,2017,61.6406,-176.49535,105,0.7,212,"NS"
"Chionoecetes opilio",2,47.4,2,"0",0,2017,61.6406,-176.49535,105,0.7,212,"NS"
"Chionoecetes opilio",2,51.5,2,"0",0,2017,61.6406,-176.49535,105,0.7,212,"NS"
"Chionoecetes opilio",2,50.4,2,"0",0,2017,61.6406,-176.49535,105,0.7,212,"NS"
"Chionoecetes opilio",2,47.4,2,"0",0,2017,61.6406,-176.49535,105,0.7,212,"NS"
"Chionoecetes opilio",2,47.5,2,"0",0,2017,61.6406,-176.49535,105,0.7,212,"NS"
"Chionoecetes opilio",2,50.7,2,"0",0,2017,61.98658,-175.90634,93,0.2,212,"NS"
"Chionoecetes opilio",2,50.1,2,"0",0,2017,61.98658,-175.90634,93,0.2,212,"NS"
"Chionoecetes opilio",2,55.8,2,"0",0,2017,61.98658,-175.90634,93,0.2,212,"NS"
"Chionoecetes opilio",2,49.9,2,"0",0,2017,61.98658,-175.90634,93,0.2,212,"NS"
"Chionoecetes opilio",2,43.3,2,"0",0,2017,61.98658,-175.90634,93,0.2,212,"NS"
"Chionoecetes opilio",2,48.8,2,"0",1,2017,61.98658,-175.90634,93,0.2,212,"NS"
"Chionoecetes opilio",2,46.6,2,"0",0,2017,61.98658,-175.90634,93,0.2,212,"NS"
"Chionoecetes opilio",2,46.9,2,"0",1,2017,61.98658,-175.90634,93,0.2,212,"NS"
"Chionoecetes opilio",2,44.3,2,"0",0,2017,61.98658,-175.90634,93,0.2,212,"NS"
"Chionoecetes opilio",2,62.3,2,"1",1,2017,61.98658,-175.90634,93,0.2,212,"NS"
"Chionoecetes opilio",2,49,2,"1",0,2017,61.98658,-175.90634,93,0.2,212,"NS"
"Chionoecetes opilio",2,46,2,"1",1,2017,61.98658,-175.90634,93,0.2,212,"NS"
"Chionoecetes opilio",2,52.3,2,"1",0,2017,61.98658,-175.90634,93,0.2,212,"NS"
"Chionoecetes opilio",2,49.8,2,"1",0,2017,61.98658,-175.90634,93,0.2,212,"NS"
"Chionoecetes opilio",2,45.4,2,"1",0,2017,61.98658,-175.90634,93,0.2,212,"NS"
"Chionoecetes opilio",2,47.6,2,"1",0,2017,61.98658,-175.90634,93,0.2,212,"NS"
"Chionoecetes opilio",2,47.1,2,"1",0,2017,61.98658,-175.90634,93,0.2,212,"NS"
"Chionoecetes opilio",2,48.8,2,"1",1,2017,61.98658,-175.90634,93,0.2,212,"NS"
"Chionoecetes opilio",2,35.1,2,"0",1,2017,64.05312,-171.3413,33,5.1,232,"SLI"
"Chionoecetes opilio",2,49.6,2,"0",1,2017,64.05312,-171.3413,33,5.1,232,"SLI"
"Chionoecetes opilio",2,39.5,2,"0",1,2017,64.05312,-171.3413,33,5.1,232,"SLI"
"Chionoecetes opilio",2,43.3,2,"0",0,2017,64.05312,-171.3413,33,5.1,232,"SLI"
"Chionoecetes opilio",2,37.5,2,"0",1,2017,64.05312,-171.3413,33,5.1,232,"SLI"
"Chionoecetes opilio",2,49.7,2,"0",1,2017,64.05312,-171.3413,33,5.1,232,"SLI"
"Chionoecetes opilio",2,41.7,2,"0",0,2017,64.05312,-171.3413,33,5.1,232,"SLI"
"Chionoecetes opilio",2,44.6,2,"0",1,2017,64.05312,-171.3413,33,5.1,232,"SLI"
"Chionoecetes opilio",2,43.1,2,"0",1,2017,64.05312,-171.3413,33,5.1,232,"SLI"
"Chionoecetes opilio",2,38.1,2,"0",0,2017,64.05312,-171.3413,33,5.1,232,"SLI"
"Chionoecetes opilio",2,50.6,2,"0",0,2017,63.99258,-172.05101,54,1.2,232,"SLI"
"Chionoecetes opilio",2,49,2,"0",0,2017,63.99258,-172.05101,54,1.2,232,"SLI"
"Chionoecetes opilio",2,42.4,2,"0",0,2017,63.99258,-172.05101,54,1.2,232,"SLI"
"Chionoecetes opilio",2,47.7,2,"0",0,2017,63.99258,-172.05101,54,1.2,232,"SLI"
"Chionoecetes opilio",2,44.3,2,"0",1,2017,63.99258,-172.05101,54,1.2,232,"SLI"
"Chionoecetes opilio",2,47.8,2,"0",1,2017,63.99258,-172.05101,54,1.2,232,"SLI"
"Chionoecetes opilio",2,48.2,2,"0",1,2017,63.99258,-172.05101,54,1.2,232,"SLI"
"Chionoecetes opilio",2,37,2,"0",1,2017,63.99258,-172.05101,54,1.2,232,"SLI"
"Chionoecetes opilio",2,44.8,2,"0",1,2017,63.99258,-172.05101,54,1.2,232,"SLI"
"Chionoecetes opilio",2,41.8,2,"0",0,2017,63.99258,-172.05101,54,1.2,232,"SLI"
"Chionoecetes opilio",2,29.2,2,"0",0,2017,63.98111,-170.56345,30,6.4,233,"SLI"
"Chionoecetes opilio",2,45.5,2,"0",1,2017,63.98111,-170.56345,30,6.4,233,"SLI"
"Chionoecetes opilio",2,37.7,2,"0",0,2017,63.98111,-170.56345,30,6.4,233,"SLI"
"Chionoecetes opilio",2,32.4,2,"0",0,2017,63.98111,-170.56345,30,6.4,233,"SLI"
"Chionoecetes opilio",2,33.6,2,"0",0,2017,63.98111,-170.56345,30,6.4,233,"SLI"
"Chionoecetes opilio",2,31.5,2,"0",1,2017,63.98111,-170.56345,30,6.4,233,"SLI"
"Chionoecetes opilio",2,32.1,2,"0",1,2017,63.98111,-170.56345,30,6.4,233,"SLI"
"Chionoecetes opilio",2,33.8,2,"0",1,2017,63.98111,-170.56345,30,6.4,233,"SLI"
"Chionoecetes opilio",2,48,2,"0",1,2017,64.28829,-170.67246,35,6.6,233,"SLI"
"Chionoecetes opilio",2,31.1,2,"0",1,2017,64.28829,-170.67246,35,6.6,233,"SLI"
"Chionoecetes opilio",2,30.6,2,"0",1,2017,64.28829,-170.67246,35,6.6,233,"SLI"
"Chionoecetes opilio",2,33.8,2,"0",1,2017,64.28829,-170.67246,35,6.6,233,"SLI"
"Chionoecetes opilio",2,34.8,2,"0",0,2017,64.28829,-170.67246,35,6.6,233,"SLI"
"Chionoecetes opilio",2,32.7,2,"0",1,2017,64.28829,-170.67246,35,6.6,233,"SLI"
"Chionoecetes opilio",2,38.5,2,"0",1,2017,64.28829,-170.67246,35,6.6,233,"SLI"
"Chionoecetes opilio",2,57,2,"0",1,2017,64.28829,-170.67246,35,6.6,233,"SLI"
"Chionoecetes opilio",2,49.2,2,"0",0,2017,64.28829,-170.67246,35,6.6,233,"SLI"
"Chionoecetes opilio",2,37.7,2,"0",1,2017,64.28829,-170.67246,35,6.6,233,"SLI"
"Chionoecetes opilio",2,42.5,2,"0",1,2017,64.30315,-169.82305,39,4.1,233,"SLI"
"Chionoecetes opilio",2,32.2,2,"0",1,2017,64.30315,-169.82305,39,4.1,233,"SLI"
"Chionoecetes opilio",2,35.2,2,"0",1,2017,64.30315,-169.82305,39,4.1,233,"SLI"
"Chionoecetes opilio",2,33.5,2,"0",1,2017,64.30315,-169.82305,39,4.1,233,"SLI"
"Chionoecetes opilio",2,30.6,2,"0",1,2017,64.30315,-169.82305,39,4.1,233,"SLI"
"Chionoecetes opilio",2,44.4,2,"0",0,2017,64.30315,-169.82305,39,4.1,233,"SLI"
"Chionoecetes opilio",2,40.2,2,"0",1,2017,64.30315,-169.82305,39,4.1,233,"SLI"
"Chionoecetes opilio",2,33.1,2,"0",1,2017,64.28829,-170.67246,35,6.6,233,"SLI"
"Chionoecetes opilio",2,34.8,2,"0",1,2017,64.28829,-170.67246,35,6.6,233,"SLI"
"Chionoecetes opilio",2,39.4,2,"0",1,2017,64.64471,-169.89549,47,3.1,234,"SLI"
"Chionoecetes opilio",2,32.4,2,"0",1,2017,64.64471,-169.89549,47,3.1,234,"SLI"
"Chionoecetes opilio",2,34.1,2,"0",0,2017,64.61188,-170.68475,47,2.6,234,"SLI"
"Chionoecetes opilio",2,34.6,2,"0",0,2017,64.61188,-170.68475,47,2.6,234,"SLI"
"Chionoecetes opilio",2,30.9,2,"0",1,2017,64.61188,-170.68475,47,2.6,234,"SLI"
"Chionoecetes opilio",2,31.2,2,"0",1,2017,64.61188,-170.68475,47,2.6,234,"SLI"
"Chionoecetes opilio",2,38,2,"0",1,2017,64.61188,-170.68475,47,2.6,234,"SLI"
"Chionoecetes opilio",2,45.1,2,"0",1,2017,64.61188,-170.68475,47,2.6,234,"SLI"
"Chionoecetes opilio",2,44.9,2,"0",1,2017,64.61188,-170.68475,47,2.6,234,"SLI"
"Chionoecetes opilio",2,42.5,2,"0",1,2017,64.61188,-170.68475,47,2.6,234,"SLI"
"Chionoecetes opilio",2,41.4,2,"0",1,2017,64.61188,-170.68475,47,2.6,234,"SLI"
"Chionoecetes opilio",2,37.4,2,"0",1,2017,64.61188,-170.68475,47,2.6,234,"SLI"
"Chionoecetes opilio",2,31,2,"0",0,2017,64.61188,-170.68475,47,2.6,234,"SLI"
"Chionoecetes opilio",2,35.9,2,"0",1,2017,64.61188,-170.68475,47,2.6,234,"SLI"
"Chionoecetes opilio",2,35.1,2,"0",1,2017,64.61188,-170.68475,47,2.6,234,"SLI"
"Chionoecetes opilio",2,32.1,2,"0",1,2017,64.61188,-170.68475,47,2.6,234,"SLI"
"Chionoecetes opilio",2,33.8,2,"0",1,2017,64.61188,-170.68475,47,2.6,234,"SLI"
"Chionoecetes opilio",2,34.6,2,"0",1,2017,64.61188,-170.68475,47,2.6,234,"SLI"
"Chionoecetes opilio",2,34.8,2,"0",0,2017,64.61188,-170.68475,47,2.6,234,"SLI"
"Chionoecetes opilio",2,38.3,2,"0",0,2017,64.61188,-170.68475,47,2.6,234,"SLI"
"Chionoecetes opilio",2,36.2,2,"0",1,2017,64.61188,-170.68475,47,2.6,234,"SLI"
"Chionoecetes opilio",2,39.5,2,"0",1,2017,65.01595,-169.88722,50,3,234,"SLI"
"Chionoecetes opilio",2,35.1,2,"0",1,2017,65.01595,-169.88722,50,3,234,"SLI"
"Chionoecetes opilio",2,37.1,2,"0",1,2017,65.01595,-169.88722,50,3,234,"SLI"
"Chionoecetes opilio",2,32.2,2,"0",1,2017,65.01595,-169.88722,50,3,234,"SLI"
"Chionoecetes opilio",2,36.4,2,"0",1,2017,65.01595,-169.88722,50,3,234,"SLI"
"Chionoecetes opilio",2,32.3,2,"0",1,2017,65.01595,-169.88722,50,3,234,"SLI"
"Chionoecetes opilio",2,34.1,2,"0",1,2017,65.01595,-169.88722,50,3,234,"SLI"
"Chionoecetes opilio",2,30.5,2,"0",1,2017,65.01595,-169.88722,50,3,234,"SLI"
"Chionoecetes opilio",2,31.7,2,"0",1,2017,65.01595,-169.88722,50,3,234,"SLI"
"Chionoecetes opilio",2,32.6,2,"0",1,2017,65.02583,-169.09796,49,4,234,"SLI"
"Chionoecetes opilio",2,32.2,2,"0",1,2017,64.66028,-169.14002,43,2.9,238,"SLI"
"Chionoecetes bairdi",2,29.13,2,"0",0,2018,57.02018,-171.388,109,4.1,186,"PI"
"Chionoecetes bairdi",2,31.4,2,"0",0,2018,56.68085,-171.3395,119,4.1,186,"PI"
"Chionoecetes bairdi",2,31.91,2,"0",0,2018,57.02018,-171.388,109,4.1,186,"PI"
"Chionoecetes bairdi",2,33.85,2,"0",1,2018,58.65185,-174.27158,156,4,203,"SS"
"Chionoecetes bairdi",2,35.69,2,"0",1,2018,58.65185,-174.27158,156,4,203,"SS"
"Chionoecetes bairdi",2,35.72,2,"0",0,2018,56.68085,-171.3395,119,4.1,186,"PI"
"Chionoecetes bairdi",2,36.65,2,"0",1,2018,58.65185,-174.27158,156,4,203,"SS"
"Chionoecetes bairdi",2,39.58,2,"0",0,2018,56.68085,-171.3395,119,4.1,186,"PI"
"Chionoecetes bairdi",2,42.16,2,"0",0,2018,58.65185,-174.27158,156,4,203,"SS"
"Chionoecetes bairdi",2,42.6,2,"0",1,2018,58.65185,-174.27158,156,4,203,"SS"
"Chionoecetes bairdi",2,43.05,2,"0",1,2018,58.65185,-174.27158,156,4,203,"SS"
"Chionoecetes bairdi",2,43.41,2,"0",1,2018,58.65185,-174.27158,156,4,203,"SS"
"Chionoecetes bairdi",2,45.03,2,"0",0,2018,58.65185,-174.27158,156,4,203,"SS"
"Chionoecetes bairdi",2,47.73,2,"0",0,2018,58.65185,-174.27158,156,4,203,"SS"
"Chionoecetes bairdi",2,48.72,2,"0",0,2018,58.65185,-174.27158,156,4,203,"SS"
"Chionoecetes bairdi",2,55.17,2,"0",1,2018,56.68085,-171.3395,119,4.1,186,"PI"
"Chionoecetes opilio",2,28.5,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,30.47,2,"0",1,2018,61.31881,-177.02412,117,2.3,210,"NS"
"Chionoecetes opilio",2,32.44,2,"0",1,2018,60.00807,-172.62498,66,3.5,191,"SMI"
"Chionoecetes opilio",2,32.69,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,32.91,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,33.21,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,33.27,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,33.3,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,33.73,2,"0",1,2018,61.31881,-177.02412,117,2.3,210,"NS"
"Chionoecetes opilio",2,33.87,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,34.09,2,"0",1,2018,63.75308,-169.96419,43,9,223,"SLI"
"Chionoecetes opilio",2,34.25,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,34.57,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,34.65,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,35.32,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,35.33,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,35.55,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,35.59,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,35.74,2,"0",0,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,35.88,2,"0",1,2018,63.75308,-169.96419,43,9,223,"SLI"
"Chionoecetes opilio",2,36.32,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,36.36,2,"0",1,2018,63.75308,-169.96419,43,9,223,"SLI"
"Chionoecetes opilio",2,36.61,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,36.63,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,36.86,2,"0",1,2018,63.75308,-169.96419,43,9,223,"SLI"
"Chionoecetes opilio",2,36.98,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,37.11,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,37.11,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,37.16,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,37.33,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,37.4,2,"0",0,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,37.44,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,37.59,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,37.71,2,"0",1,2018,63.75308,-169.96419,43,9,223,"SLI"
"Chionoecetes opilio",2,37.95,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,38,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,38.05,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,38.46,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,38.59,2,"0",0,2018,63.75308,-169.96419,43,9,223,"SLI"
"Chionoecetes opilio",2,38.64,2,"0",0,2018,63.75308,-169.96419,43,9,223,"SLI"
"Chionoecetes opilio",2,38.94,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,39.09,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,39.11,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,39.28,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,39.44,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,39.52,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,39.7,2,"0",1,2018,60.00807,-172.62498,66,3.5,191,"SMI"
"Chionoecetes opilio",2,39.89,2,"0",1,2018,63.75308,-169.96419,43,9,223,"SLI"
"Chionoecetes opilio",2,40,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,40.3,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,40.33,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,40.72,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,40.99,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,41.62,2,"0",0,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,41.73,2,"0",1,2018,60.64729,-171.43667,63,3,202,"SMI"
"Chionoecetes opilio",2,41.95,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,42.22,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,42.29,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,42.49,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,42.49,2,"0",1,2018,63.75308,-169.96419,43,9,223,"SLI"
"Chionoecetes opilio",2,42.49,2,"0",1,2018,63.75308,-169.96419,43,9,223,"SLI"
"Chionoecetes opilio",2,43,2,"0",1,2018,60.00807,-172.62498,66,3.5,191,"SMI"
"Chionoecetes opilio",2,43.05,2,"0",0,2018,61.65916,-175.06085,85,3.1,211,"NS"
"Chionoecetes opilio",2,43.61,2,"0",1,2018,63.75308,-169.96419,43,9,223,"SLI"
"Chionoecetes opilio",2,43.74,2,"0",1,2018,63.75308,-169.96419,43,9,223,"SLI"
"Chionoecetes opilio",2,43.86,2,"0",1,2018,63.75308,-169.96419,43,9,223,"SLI"
"Chionoecetes opilio",2,44.05,2,"0",1,2018,63.75308,-169.96419,43,9,223,"SLI"
"Chionoecetes opilio",2,44.06,2,"0",0,2018,61.34199,-175.02532,88,2.6,211,"NS"
"Chionoecetes opilio",2,44.09,2,"0",0,2018,61.65916,-175.06085,85,3.1,211,"NS"
"Chionoecetes opilio",2,44.12,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,44.57,2,"0",1,2018,61.31881,-177.02412,117,2.3,210,"NS"
"Chionoecetes opilio",2,44.57,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,44.65,2,"0",1,2018,64.24945,-169.94654,39,4.6,222,"SLI"
"Chionoecetes opilio",2,44.81,2,"0",0,2018,61.65916,-175.06085,85,3.1,211,"NS"
"Chionoecetes opilio",2,45.05,2,"0",0,2018,62.00208,-174.43979,72,1.6,212,"NS"
"Chionoecetes opilio",2,45.26,2,"0",1,2018,62.00208,-174.43979,72,1.6,212,"NS"
"Chionoecetes opilio",2,45.4,2,"0",0,2018,61.66297,-175.83864,96,2.4,211,"NS"
"Chionoecetes opilio",2,45.5,2,"0",0,2018,61.65916,-175.06085,85,3.1,211,"NS"
"Chionoecetes opilio",2,45.7,2,"0",0,2018,61.65916,-175.06085,85,3.1,211,"NS"
"Chionoecetes opilio",2,45.73,2,"0",1,2018,61.65916,-175.06085,85,3.1,211,"NS"
"Chionoecetes opilio",2,45.9,2,"0",0,2018,62.00208,-174.43979,72,1.6,212,"NS"
"Chionoecetes opilio",2,45.93,2,"0",0,2018,59.81705,-172.2839,76,3.3,189,"SMI"
"Chionoecetes opilio",2,45.94,2,"0",1,2018,62.00208,-174.43979,72,1.6,212,"NS"
"Chionoecetes opilio",2,46.27,2,"0",0,2018,61.34199,-175.02532,88,2.6,211,"NS"
"Chionoecetes opilio",2,46.4,2,"0",0,2018,61.34199,-175.02532,88,2.6,211,"NS"
"Chionoecetes opilio",2,46.52,2,"0",1,2018,62.00208,-174.43979,72,1.6,212,"NS"
"Chionoecetes opilio",2,46.61,2,"0",0,2018,61.34199,-175.02532,88,2.6,211,"NS"
"Chionoecetes opilio",2,46.79,2,"0",1,2018,63.75308,-169.96419,43,9,223,"SLI"
"Chionoecetes opilio",2,47.01,2,"0",0,2018,61.65916,-175.06085,85,3.1,211,"NS"
"Chionoecetes opilio",2,47.17,2,"0",0,2018,61.34199,-175.02532,88,2.6,211,"NS"
"Chionoecetes opilio",2,47.72,2,"0",1,2018,62.00449,-175.25245,81,1.9,211,"NS"
"Chionoecetes opilio",2,47.85,2,"0",0,2018,61.65916,-175.06085,85,3.1,211,"NS"
"Chionoecetes opilio",2,48.46,2,"0",0,2018,61.34199,-175.02532,88,2.6,211,"NS"
"Chionoecetes opilio",2,48.53,2,"0",0,2018,61.34199,-175.02532,88,2.6,211,"NS"
"Chionoecetes opilio",2,49.41,2,"0",0,2018,61.34199,-175.02532,88,2.6,211,"NS"
"Chionoecetes opilio",2,50.16,2,"0",1,2018,61.98915,-175.83709,92,2,211,"NS"
"Chionoecetes opilio",2,50.17,2,"0",0,2018,61.34199,-175.02532,88,2.6,211,"NS"
"Chionoecetes opilio",2,50.51,2,"0",0,2018,61.66297,-175.83864,96,2.4,211,"NS"
"Chionoecetes opilio",2,51.42,2,"0",0,2018,61.66297,-175.83864,96,2.4,211,"NS"
"Chionoecetes opilio",2,51.47,2,"0",0,2018,61.66297,-175.83864,96,2.4,211,"NS"
"Chionoecetes opilio",2,51.56,2,"0",1,2018,59.81705,-172.2839,76,3.3,189,"SMI"
"Chionoecetes opilio",2,51.92,2,"0",0,2018,61.66297,-175.83864,96,2.4,211,"NS"
"Chionoecetes opilio",2,52.14,2,"0",1,2018,61.66297,-175.83864,96,2.4,211,"NS"
"Chionoecetes opilio",2,52.25,2,"0",0,2018,61.66297,-175.83864,96,2.4,211,"NS"
"Chionoecetes opilio",2,52.51,2,"0",0,2018,61.98915,-175.83709,92,2,211,"NS"
"Chionoecetes opilio",2,52.63,2,"0",0,2018,62.00208,-174.43979,72,1.6,212,"NS"
"Chionoecetes opilio",2,52.79,2,"0",1,2018,61.65916,-175.06085,85,3.1,211,"NS"
"Chionoecetes opilio",2,52.82,2,"0",0,2018,61.66297,-175.83864,96,2.4,211,"NS"
"Chionoecetes opilio",2,53.09,2,"0",1,2018,60.00807,-172.62498,66,3.5,191,"SMI"
"Chionoecetes opilio",2,53.13,2,"0",0,2018,61.98915,-175.83709,92,2,211,"NS"
"Chionoecetes opilio",2,53.14,2,"0",0,2018,61.66297,-175.83864,96,2.4,211,"NS"
"Chionoecetes opilio",2,53.29,2,"0",0,2018,61.66297,-175.83864,96,2.4,211,"NS"
"Chionoecetes opilio",2,53.6,2,"0",0,2018,61.98915,-175.83709,92,2,211,"NS"
"Chionoecetes opilio",2,53.67,2,"0",0,2018,60.66895,-172.14139,61,2.9,202,"SMI"
"Chionoecetes opilio",2,53.82,2,"0",0,2018,61.65916,-175.06085,85,3.1,211,"NS"
"Chionoecetes opilio",2,53.87,2,"0",0,2018,59.81705,-172.2839,76,3.3,189,"SMI"
"Chionoecetes opilio",2,53.94,2,"0",1,2018,59.81705,-172.2839,76,3.3,189,"SMI"
"Chionoecetes opilio",2,54.14,2,"0",0,2018,61.66297,-175.83864,96,2.4,211,"NS"
"Chionoecetes opilio",2,54.4,2,"0",0,2018,61.98915,-175.83709,92,2,211,"NS"
"Chionoecetes opilio",2,54.75,2,"0",0,2018,61.66297,-175.83864,96,2.4,211,"NS"
"Chionoecetes opilio",2,54.89,2,"0",0,2018,59.81705,-172.2839,76,3.3,189,"SMI"
"Chionoecetes opilio",2,54.91,2,"0",0,2018,62.00449,-175.25245,81,1.9,211,"NS"
"Chionoecetes opilio",2,55.64,2,"0",1,2018,59.81705,-172.2839,76,3.3,189,"SMI"
"Chionoecetes opilio",2,55.69,2,"0",1,2018,61.34199,-175.02532,88,2.6,211,"NS"
"Chionoecetes opilio",2,55.9,2,"0",0,2018,61.66297,-175.83864,96,2.4,211,"NS"
"Chionoecetes opilio",2,56.12,2,"0",1,2018,61.98915,-175.83709,92,2,211,"NS"
"Chionoecetes opilio",2,56.44,2,"0",0,2018,59.81705,-172.2839,76,3.3,189,"SMI"
"Chionoecetes opilio",2,56.61,2,"0",1,2018,61.66297,-175.83864,96,2.4,211,"NS"
"Chionoecetes opilio",2,56.66,2,"0",0,2018,61.98915,-175.83709,92,2,211,"NS"
"Chionoecetes opilio",2,57.16,2,"0",0,2018,59.81705,-172.2839,76,3.3,189,"SMI"
"Chionoecetes opilio",2,57.75,2,"0",0,2018,61.98915,-175.83709,92,2,211,"NS"
"Chionoecetes opilio",2,57.86,2,"0",0,2018,61.65916,-175.06085,85,3.1,211,"NS"
